date,amount,currency,merchant,description,id,reportedBalance
14/03/2023,-250,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Mar 14 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015097457268 EED:230314 IND ID: IND NAME:GOLDDRIP TRN: 0737457268TC,,0evk8Bvx30fjQBLKj0JaIOVOXbz0eeH9R6NB5,6670.44
14/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:031323 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094342083996 EED:230314 IND ID:230313165824XTS IND NAME:GOLD DRIP TRN: 0732083996TC,,r1kRVYkZnMiNbdMwNJykh8e8pL7NJJfrkomje,6670.44
14/03/2023,1260,USD,ORIG CO NAME:ACIMA14491485 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408592095595 EED:230314 IND ID:7A6DBF8BD137472 IND NAME: 8012971982 TRN: 0732095595TC,,7VJOb0JZj8UAaoy4AjR7CoPo9Od7wwI86bmB1,6670.44
14/03/2023,-1.09,USD,WAWA 8124 WYOMISSING PA 03/12,,xK4EvQ4VLMidebMJdDp6CmXmJ35PLLImP7zpg,6670.44
14/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE 1 LLC ORIG ID:1016207445 DESC DATE:031323 CO ENTRY DESCR:DIRECT PAYSEC:CCD TRACE#:114094342083993 EED:230314 IND ID:230313164515QCN IND NAME:GOLD DRIP TRN: 0732083993TC,,4VmZQkmzAaUY5mqJYeEVfXPXo7pyAAUDgabz7,6670.44
14/03/2023,-5000,USD,Zelle payment to Awadfinejewelry JPM999u1euz4,,AVOREoODbPUqKBxPqQNOt9X9VypRNNfwPmqxb,6670.44
14/03/2023,1836.52,USD,ORIG CO NAME:AFFIRM INC ORIG ID:394440 DESC DATE:230313 CO ENTRY DESCR:AutoPay SEC:CCD TRACE#:124084802083446 EED:230314 IND ID:RLO7QL5VWJ06G8F IND NAME:Gold Drip TRN: 0732083446TC,,Eow4a9wYVytK3a69K0wRtk5kPJMA66sdXOB1A,6670.44
14/03/2023,1750,USD,ORIG CO NAME:ACIMA14496499 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408592095587 EED:230314 IND ID:0DDDF7DB378F447 IND NAME: 8012971982 TRN: 0732095587TC,,OoK4m3KMwxtJ6EkbJrRXcyDypqOm77CpmQKJ7,6670.44
13/03/2023,85,USD,Zelle payment from MARIA FERNANDA RUBIO VALDERRAMA BACb7a2x5xmg,,0evk8Bvx30fjQBLKj0JEC0DZ75v0AnIBB0wxOZ,5.86
13/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:031323 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013579296428 EED:230313 IND ID:000000053722 IND NAME:GOLD DRIP LLC TRN: 0729296428TC,,kX1jnQ1D9EUpxB4mpyL1IkjNAMnkB7HZZLOpNZ,5.86
13/03/2023,1950,USD,Zelle payment from APHIR V GOMES 16807961736,,Z58Q7x8bkEh9AYwP9MpaHdYBq3md04CPPNwzo1,5.86
13/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:031323 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013579296427 EED:230313 IND ID:000000053719 IND NAME:GOLD DRIP LLC TRN: 0729296427TC,,AVOREoODbPUqKBxPqQN5IRz0vxrRoMCxxRDZ38,5.86
13/03/2023,-249,USD,Zelle payment to iraa 16809362520,,qDmgvNmZQMILbxMALE35fQ7VBb3Qxes55wpxm4,5.86
13/03/2023,250,USD,Zelle payment from NELFI TINEO FERREIRAS NAV01TU3EGSI,,r1kRVYkZnMiNbdMwNJyDuNaPjb0Nd5tjjxRKNO,5.86
13/03/2023,-700,USD,Zelle payment to Sarah 16809256403,,3VrN8Kr9k4Uo1MPQomg0f6jMoNx6VwCMM6yz3V,5.86
13/03/2023,1670.25,USD,CASH APP*CASH OUT VISA DIRECT CA 625359 03/12,,8V8nNj8OrZUqdKXAq8OMIre6Ly8rwYfkkNgm8d,5.86
13/03/2023,164.99,USD,ORIG CO NAME:AFFIRM INC ORIG ID:9729198001 DESC DATE:230313 CO ENTRY DESCR:PAYMENTS SEC:CCD TRACE#:021000020428742 EED:230313 IND ID:E7O4AX61KMX1TGU IND NAME:Gold Drip TRN: 0720428742TC,,j5DjVQDL7EhkyRrmk36DFxqXw0QxBNCkky6Q55,5.86
13/03/2023,2000,USD,Zelle payment from JOSE COUSO GIRAL BACbnq7e238b,,5zaN8Aa9vmFmNpBnmo5eteY9jRMeXmhmme8bMv,5.86
13/03/2023,-500,USD,ORIG CO NAME:Delta Bridge Fun ORIG ID:863098465 DESC DATE:Mar 13 CO ENTRY DESCR:Delta BridSEC:CCD TRACE#:067015099350159 EED:230313 IND ID:DEB1041145 IND NAME:GOLDDRIPLLC TRN: 0729350159TC,,Koq4a1q6njtrm0pRren7CQrxj9DQ1ZsKKMwL4Y,5.86
13/03/2023,600,USD,Zelle payment from TULIO JORGE WFCT0R43PB8Y,,xK4EvQ4VLMidebMJdDpyHPgwAeaPbQIppNXAqD,5.86
13/03/2023,-100,USD,Zelle payment to Sarah 16809305716,,BpMO8bM1gqHB1YJRBzd7SywaR8OykVCRRyE8Pk,5.86
13/03/2023,515.81,USD,CASH APP*CASH OUT VISA DIRECT CA 814687 03/12,,4VmZQkmzAaUY5mqJYeEztyRNgQ3yVmCzzy91xV,5.86
13/03/2023,-250,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Mar 13 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015090429406 EED:230313 IND ID: IND NAME:GOLDDRIP TRN: 0720429406TC,,ykaE9QaADMcwbkM0wNrKIQDAZraQknsPPEZDeA,5.86
13/03/2023,-500,USD,Zelle payment to Awadfinejewelry JPM999u0ikxx,,Dod4N7dK93ty54waygdPF1M0LkV1XziQQjbzx6,5.86
13/03/2023,779.9,USD,Zelle payment from RAMON MARTE PAULINO WFCT0R4235N8,,JXP4xDPwQ0Uj1Bqzj0PVCKJXj4dKLVC33rdAPw,5.86
13/03/2023,-2000,USD,Zelle payment to Awadfinejewelry JPM999tznhqi,,Poka9ykM6Jt8LpAZ8qk7I0DYrNM0a9I55vPa0r,5.86
13/03/2023,548.47,USD,CASH APP*CASH OUT VISA DIRECT CA 509257 03/12,,a59ojg9yaEhr1aB7rD9LCQAKkzEQg8s33LByxD,5.86
13/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:031323 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013579296424 EED:230313 IND ID:000000053695 IND NAME:GOLD DRIP LLC TRN: 0729296424TC,,v3jE0Xj7wMUzbLMRzJvahp6b18npL7fPP54YKo,5.86
13/03/2023,-2000,USD,Zelle payment to JoeRodeo 16810009775,,1E0me309yjcX98DmXErZSMVzjL9My1hrrMNoz6,5.86
10/03/2023,-250,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Mar 10 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015096611012 EED:230310 IND ID: IND NAME:GOLDDRIP TRN: 0696611012TC,,wyrEOQrx6MIQbLMjQX09svzdk1NePDHMj4xzY,-2585.88
10/03/2023,275,USD,Zelle payment from MICHEL RODRIGUEZ WFCT0R3TZ2N7,,6Vx7mvx90JUMmA3yMOLJsnwzy75B4Kt94JDz3,-2585.88
08/03/2023,-500,USD,ORIG CO NAME:Delta Bridge Fun ORIG ID:863098465 DESC DATE:Mar 08 CO ENTRY DESCR:Delta BridSEC:CCD TRACE#:067015093993876 EED:230308 IND ID:DEB1033638 IND NAME:GOLDDRIPLLC TRN: 0673993876TC,,9OZ8mrZn45hrx4kqrmzBFaxrBPOvegCkx1KA4,-1610.88
08/03/2023,-295,USD,FINISH LINE #0606 WYOMISSING PA 03/07,,OoK4m3KMwxtJ6EkbJrROS68AMo4EdjUVgy3w9,-1610.88
08/03/2023,-250,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Mar 8 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015094766396 EED:230308 IND ID: IND NAME:GOLDDRIP TRN: 0674766396TC,,gMwjVQwdoEiPDkv0P6ZziDg5m9JdVwU3KJDgb,-1610.88
08/03/2023,-500,USD,CASH APP*ELVIN MUNO 8774174551 CA 03/07,,ME3bOq3DX4cad8yMan3ZCg5oZxP86YU5poV8q,-1610.88
08/03/2023,-50,USD,CASH APP*DULAURY FE 8774174551 CA 03/07,,RovK9kvMDZt51xpO54vRtPK8Mo1xLVF4qwROR,-1610.88
08/03/2023,-1000,USD,Zelle payment to imyllc JPM999tsr7u9,,V54x9j4bBEh73VaR7xpOCPrdNqkVw8FXjVLR5,-1610.88
08/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:030823 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013574164186 EED:230308 IND ID:000000053080 IND NAME:GOLD DRIP LLC TRN: 0674164186TC,,7VJOb0JZj8UAaoy4AjRzfpbKL63m0DFD5eqyY,-1610.88
08/03/2023,-14.82,USD,APPLE.COM/BILL CA 03/07,,Eow4a9wYVytK3a69K0wjUNvYQyEaeqIJnxag7,-1610.88
08/03/2023,490,USD,ORIG CO NAME:ACIMA14429550 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408594378084 EED:230308 IND ID:64E65CCC4E84465 IND NAME: 8012971982 TRN: 0674378084TC,,QoA7mKAML8tZnovwZOAzT8ERY7Jo6Vtz48jNg,-1610.88
07/03/2023,-89.74,USD,WAWA 286 SINKING SPRIN PA 03/06,,7VJOb0JZj8UAaoy4AjRLtwma53oRADs4k3LAe,1649.12
07/03/2023,-39.99,USD,ABC*WYOMISSING FITNESS PA 03/07,,4VmZQkmzAaUY5mqJYeEMUAvKVjXmk9U17ApZm,1649.12
07/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:030723 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013574971556 EED:230307 IND ID:000000052908 IND NAME:GOLD DRIP LLC TRN: 0664971556TC,,JXP4xDPwQ0Uj1Bqzj0PXhZB8Lk5VPDIAv9Rxz,1649.12
07/03/2023,-262.95,USD,"ORIG CO NAME:Onramp Funds, In ORIG ID:945440567 DESC DATE: CO ENTRY DESCR:Onramp FunSEC:CCD TRACE#:273976369515924 EED:230307 IND ID: IV8OGLN96 IND NAME:gold drip llc TRN: 0669515924TC",,AVOREoODbPUqKBxPqQNjFNB4oj9MeLUZ9Ny9Y,1649.12
07/03/2023,-500,USD,Zelle payment to Awadfinejewelry JPM999ts44hl,,0evk8Bvx30fjQBLKj0J3heRkAmOnd9CxjezD8,1649.12
07/03/2023,197.2,USD,ORIG CO NAME:AFFIRM INC ORIG ID:9729198001 DESC DATE:230307 CO ENTRY DESCR:PAYMENTS SEC:CCD TRACE#:021000029863839 EED:230307 IND ID:GV04GQTN31B9D62 IND NAME:Gold Drip TRN: 0669863839TC,,Eow4a9wYVytK3a69K0wzF6aK8Ek0wqtZL6DNX,1649.12
07/03/2023,1023,USD,ORIG CO NAME:ACIMA14415816 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408594809772 EED:230307 IND ID:7DFF136D34D444C IND NAME: 8012971982 TRN: 0664809772TC,,nwBrVQBZMni07vMY0BPxHJ40vBjk7qtMaQ9VP,1649.12
07/03/2023,97,USD,Zelle payment from KARLA BARRANCO 16767340494,,V54x9j4bBEh73VaR7xpbHvVXDkgn98fz5OxKg,1649.12
07/03/2023,2076,USD,ORIG CO NAME:ACIMA14339708 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408594809470 EED:230307 IND ID:94577DEBBA154F9 IND NAME: 8012971982 TRN: 0664809470TC,,X5xo94xbyEhVK4JoV7Qmiq40V65EkeTOXrnKY,1649.12
07/03/2023,-9.58,USD,WAWA 287 WESCOSVILLE PA 03/06,,gMwjVQwdoEiPDkv0P6ZVcrd3kJ61ewCM4XVmo,1649.12
07/03/2023,-49,USD,91984 - ROCKEFELLER NEW YORK CITY NY 03/06,,o63kvQ3oEYtN8LEbN5mPiPEaL4reJ9CdQJNLj,1649.12
07/03/2023,1500,USD,Zelle payment from GOTA DE ORO WHOLESALE LLC 16768583907,,pLyVjnyORMHLbxMyL4B9HO0Kx3DvQ6T76e8mP,1649.12
07/03/2023,-500,USD,Zelle payment to Joe 16769711256,,Koq4a1q6njtrm0pRrenafV0M1N4ZnXtLXdbXJ,1649.12
07/03/2023,-1.89,USD,WAWA 286 SINKING SPRIN PA 03/06,,9OZ8mrZn45hrx4kqrmz1fXvLwOM4kgfP8XBoB,1649.12
07/03/2023,-2000,USD,"RODEO OF NY, INC. NEW YORK NY 03/06",,bgVjX7VqxQTBbPOnBoYqhZrgP9A7VbIxr6YOp,1649.12
07/03/2023,-500,USD,ORIG CO NAME:Delta Bridge Fun ORIG ID:863098465 DESC DATE:Mar 07 CO ENTRY DESCR:Delta BridSEC:CCD TRACE#:067015094472033 EED:230307 IND ID:DEB1031255 IND NAME:GOLDDRIPLLC TRN: 0664472033TC,,Z58Q7x8bkEh9AYwP9Mpnt7NV0v64opFzL4drZ,1649.12
07/03/2023,1000,USD,Zelle payment from LEYDI BAUTISTA 16768837044,,QoA7mKAML8tZnovwZOAXiQozmJ0gKVSwdyrP6,1649.12
07/03/2023,-2.54,USD,WAWA 287 WESCOSVILLE PA 03/06,,5zaN8Aa9vmFmNpBnmo5MUDx7XrzmnQtbADaQX,1649.12
07/03/2023,-39.99,USD,ABC*WYOMISSING FITNESS PA 03/07,,r1kRVYkZnMiNbdMwNJy5iJnrdV85gEtKgZMnd,1649.12
07/03/2023,140,USD,Zelle payment from DAYSI RODRIGUEZ CTIFmfbH0D3g,,OoK4m3KMwxtJ6EkbJrRVT7EVa4yzRjFZ5oR9v,1649.12
07/03/2023,-161.33,USD,BATH AND BODY WORKS 33 READING PA 810979 03/07,,kX1jnQ1D9EUpxB4mpyLaFeL3Bab7YgCpj9YjB,1649.12
07/03/2023,-737.05,USD,"ORIG CO NAME:Onramp Funds, In ORIG ID:945440567 DESC DATE: CO ENTRY DESCR:Onramp FunSEC:CCD TRACE#:273976369515923 EED:230307 IND ID: IO457GOMA IND NAME:gold drip llc TRN: 0669515923TC",,v3jE0Xj7wMUzbLMRzJv3TBKRLVv7ZAUY8Mb8n,1649.12
07/03/2023,195.06,USD,ORIG CO NAME:AFFIRM INC ORIG ID:9729198001 DESC DATE:230307 CO ENTRY DESCR:PAYMENTS SEC:CCD TRACE#:021000027079286 EED:230307 IND ID:P52CJTZ9BF1Z50S IND NAME:Gold Drip TRN: 0667079286TC,,ME3bOq3DX4cad8yMan3KHw8MXP1eRYsBRdYwK,1649.12
07/03/2023,275.05,USD,ORIG CO NAME:AFFIRM INC ORIG ID:9729198001 DESC DATE:230307 CO ENTRY DESCR:PAYMENTS SEC:CCD TRACE#:021000029862870 EED:230307 IND ID:08O7C9MFETRMPUH IND NAME:Gold Drip TRN: 0669862870TC,,RovK9kvMDZt51xpO54vwI6x4k1nwNVtKBV3g0,1649.12
07/03/2023,-250,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Mar 7 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015097068253 EED:230307 IND ID: IND NAME:GOLDDRIP TRN: 0667068253TC,,a59ojg9yaEhr1aB7rD9zfRL9g4Y8q1ty5jMzJ,1649.12
07/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:030723 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013574971553 EED:230307 IND ID:000000052881 IND NAME:GOLD DRIP LLC TRN: 0664971553TC,,8V8nNj8OrZUqdKXAq8OEF17OwQbYk3umV1nAw,1649.12
07/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:030723 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013574971557 EED:230307 IND ID:000000052911 IND NAME:GOLD DRIP LLC TRN: 0664971557TC,,xK4EvQ4VLMidebMJdDpKtLZKbOmQ9EHAQR8Vq,1649.12
07/03/2023,-500,USD,Zelle payment to Advance 100k 16765989281,,j5DjVQDL7EhkyRrmk36wCgyAB1vN9MtQwZobk,1649.12
06/03/2023,274,USD,Zelle payment from RAQUEL ABREU-TINEO WFCT0R3HQCPS,,5zaN8Aa9vmFmNpBnmo5MUDx7XrzmnQtbADaRX,469
06/03/2023,-37.95,USD,WAWA 287 WESCOSVILLE PA 03/05,,kX1jnQ1D9EUpxB4mpyLaFeL3Bab7YgCpj9YKB,469
06/03/2023,-200,USD,Zelle payment to Gota De Oro 16754132564,,zAxEpQxZ1MF6QkMR6agJU4onkvMEmDFzJAQ5A,469
06/03/2023,50,USD,Zelle payment from JOSE MOYA FAMILIA WFCT0R3M9D5X,,8V8nNj8OrZUqdKXAq8OEF17OwQbYk3umV1nzw,469
06/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:030623 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013574209212 EED:230306 IND ID:000000052733 IND NAME:GOLD DRIP LLC TRN: 0654209212TC,,6Vx7mvx90JUMmA3yMOLpf0qDxMoLRvfVj0rpN,469
06/03/2023,-27.48,USD,Walmart,,Poka9ykM6Jt8LpAZ8qkDFxp1aJb9OVfaKw6bJ,469
06/03/2023,-250,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Mar 6 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015090959694 EED:230306 IND ID: IND NAME:GOLDDRIP TRN: 0650959694TC,,r1kRVYkZnMiNbdMwNJy5iJnrdV85gEtKgZM7d,469
06/03/2023,-261.82,USD,INTUIT *TURBOTAX CL.INTUIT.COM CA 03/05,,3VrN8Kr9k4Uo1MPQomg7HzYrVZawQqHzxDkOO,469
06/03/2023,0.08,USD,ORIG CO NAME:shopify.com/c ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:ACCTVERIFYSEC:CCD TRACE#:091000014466324 EED:230306 IND ID:ST-T3H6H7C6O2S6 IND NAME:GOLD DRIP LLC TRN: 0654466324TC,,a59ojg9yaEhr1aB7rD9zfRL9g4Y8q1ty5jMVJ,469
06/03/2023,380,USD,Zelle payment from EILYN MOLINA BACkakyqqyr2,,o63kvQ3oEYtN8LEbN5mPiPEaL4reJ9CdQJNMj,469
06/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:030623 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013574209209 EED:230306 IND ID:000000052706 IND NAME:GOLD DRIP LLC TRN: 0654209209TC,,LoBYaPBLprt4yRp34JBQu6ReL8aXOPtdxoQRm,469
06/03/2023,1915.88,USD,CASH APP*CASH OUT VISA DIRECT CA 654076 03/05,,gMwjVQwdoEiPDkv0P6ZVcrd3kJ61ewCM4XVOo,469
06/03/2023,0.18,USD,ORIG CO NAME:shopify.com/c ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:ACCTVERIFYSEC:CCD TRACE#:091000014466323 EED:230306 IND ID:ST-V8W6B5Q9J3R6 IND NAME:GOLD DRIP LLC TRN: 0654466323TC,,xK4EvQ4VLMidebMJdDpKtLZKbOmQ9EHAQR8gq,469
06/03/2023,-500,USD,ORIG CO NAME:Delta Bridge Fun ORIG ID:863098465 DESC DATE:Mar 06 CO ENTRY DESCR:Delta BridSEC:CCD TRACE#:067015094282141 EED:230306 IND ID:DEB1028802 IND NAME:GOLDDRIPLLC TRN: 0654282141TC,,d5MjVzMq8phVqgKOVxnki1zygoke7Pu8N0R4K,469
06/03/2023,-0.26,USD,ORIG CO NAME:shopify.com/c ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:ACCTVERIFYSEC:CCD TRACE#:091000014471348 EED:230306 IND ID:ST-L3I6U0V8W7N6 IND NAME:GOLD DRIP LLC TRN: 0654471348TC,,mdq8nQqXOEIo4nOxoD1LHQJ3nB8KOrSmerPZM,469
06/03/2023,-37.95,USD,4822 CROISSANTERIE PA 03/05,,ykaE9QaADMcwbkM0wNrQFLmgkpRn39HDMX8J7,469
06/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:030623 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013574209213 EED:230306 IND ID:000000052736 IND NAME:GOLD DRIP LLC TRN: 0654209213TC,,wyrEOQrx6MIQbLMjQX03fZaLJKR97yIe3dbDR,469
06/03/2023,-1003,USD,NON-CHASE ATM WITHDRAW 710728 03/052137 Penn,,AVOREoODbPUqKBxPqQNjFNB4oj9MeLUZ9NyOY,469
06/03/2023,-29,USD,ORIG CO NAME:CAPITAL ONE ORIG ID:9279744380 DESC DATE:230306 CO ENTRY DESCR:MOBILE PMTSEC:WEB TRACE#:021000023000518 EED:230306 IND ID:3R7PQZ9O6HQLTV6 IND NAME:DIANA LANGUMAS TRN: 0653000518TC,,NoyX9By1datewLKZenyofexL43v1byCpdYk81,469
06/03/2023,-202.5,USD,NON-CHASE ATM WITHDRAW 021823 03/042275 LANC,,v3jE0Xj7wMUzbLMRzJv3TBKRLVv7ZAUY8Mbvn,469
06/03/2023,-10,USD,CASH APP*DULAURY FE 8774174551 CA 03/06,,Dod4N7dK93ty54waygdmCY4bXgnzdKsz6YrOz,469
06/03/2023,2000,USD,Zelle payment from GOTA DE ORO WHOLESALE LLC 16754132936,,V54x9j4bBEh73VaR7xpbHvVXDkgn98fz5Ox8g,469
06/03/2023,-1.99,USD,WAWA 287 WESCOSVILLE PA 03/05,,Koq4a1q6njtrm0pRrenafV0M1N4ZnXtLXdbzJ,469
06/03/2023,-2.5,USD,Weis Markets,,0evk8Bvx30fjQBLKj0J3heRkAmOnd9CxjezX8,469
06/03/2023,-4000,USD,Zelle payment to JoeRodeo 16759634275,,ezEbmQEBZpF1vgkz1d9AUOykg04LRvTL7xKNP,469
06/03/2023,195,USD,Zelle payment from ROSA M ALMANZAR DE PEREZ 16755713180,,Z58Q7x8bkEh9AYwP9Mpnt7NV0v64opFzL4dEZ,469
06/03/2023,-15.29,USD,Walmart,,1E0me309yjcX98DmXErvhbDOyRw1QECo4bZ6q,469
06/03/2023,-25,USD,CASH APP*DULAURY FE 8774174551 CA 03/05,,qDmgvNmZQMILbxMALE3zHajKxDoeXLtxkNMAP,469
06/03/2023,873.16,USD,CASH APP*CASH OUT VISA DIRECT CA 928102 03/06,,bgVjX7VqxQTBbPOnBoYqhZrgP9A7VbIxr6YLp,469
06/03/2023,1970,USD,Zelle payment from LUIS RIOSESPINAL BACks80wpb2p,,7VJOb0JZj8UAaoy4AjRLtwma53oRADs4k3LRe,469
06/03/2023,-25,USD,CASH APP*DULAURY FE 8774174551 CA 03/05,,BpMO8bM1gqHB1YJRBzdVhjYDkN6VB5f8L4XOL,469
06/03/2023,1,USD,Zelle payment from RAQUEL ABREU-TINEO WFCT0R3HQ89S,,JXP4xDPwQ0Uj1Bqzj0PXhZB8Lk5VPDIAv9R5z,469
06/03/2023,3500,USD,Zelle payment from LIDIA VALDEZ MENCIA BACcdrsnelu0,,ME3bOq3DX4cad8yMan3KHw8MXP1eRYsBRdYqK,469
06/03/2023,2585,USD,ORIG CO NAME:ACIMA14397692 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408593976821 EED:230306 IND ID:D56434B17499428 IND NAME: 8012971982 TRN: 0653976821TC,,OoK4m3KMwxtJ6EkbJrRVT7EVa4yzRjFZ5oRDv,469
06/03/2023,-500,USD,Zelle payment to Awadfinejewelry JPM999ton0wx,,j5DjVQDL7EhkyRrmk36wCgyAB1vN9MtQwZoBk,469
06/03/2023,-3000,USD,Zelle payment to JoeRodeo 16754153663,,YQJoRaJbKEIAkdORANVjtojwZ9Lv3VHndebEr,469
06/03/2023,-239.87,USD,Hampton Inn,,4VmZQkmzAaUY5mqJYeEMUAvKVjXmk9U17Aprm,469
06/03/2023,2000,USD,Zelle payment from LEYDI BAUTISTA 16759783263,,9OZ8mrZn45hrx4kqrmz1fXvLwOM4kgfP8XBRB,469
03/03/2023,-500,USD,ORIG CO NAME:Delta Bridge Fun ORIG ID:863098465 DESC DATE:Mar 03 CO ENTRY DESCR:Delta BridSEC:CCD TRACE#:067015098952430 EED:230303 IND ID:DEB1026262 IND NAME:GOLDDRIPLLC TRN: 0628952430TC,,zAxEpQxZ1MF6QkMR6aQRteXJmeDMQ6szNwEaQ,-1919.35
03/03/2023,-250,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Mar 3 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015093509676 EED:230303 IND ID: IND NAME:GOLDDRIP TRN: 0623509676TC,,ezEbmQEBZpF1vgkz1dvzu9qNR9v4ZbcLQv6Mp,-1919.35
03/03/2023,-433.68,USD,Foot Locker,,d5MjVzMq8phVqgKOVxqOCqaZ7qPk5wt8EnZk6,-1919.35
03/03/2023,-605,USD,SERVICE CHARGES FOR THE MONTH OF FEBRUARY,,NoyX9By1datewLKZenwZhaVXbayvK7hpvBA5Z,-1919.35
03/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:030323 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013579101604 EED:230303 IND ID:000000052505 IND NAME:GOLD DRIP LLC TRN: 0629101604TC,,YQJoRaJbKEIAkdORANkRubDa3bVLzYFn16mNv,-1919.35
03/03/2023,150,USD,Zelle payment from AMBAR BENCOSME BACkybvkneof,,LoBYaPBLprt4yRp34Jy3F4J7O4PapwFdAMzN3,-1919.35
03/03/2023,-250.21,USD,ALOFT NEW YORK LAGUA EAST ELMHURST NY 03/02,,6Vx7mvx90JUMmA3yMOmyhQbzRQvo1aCVvJ7qO,-1919.35
03/03/2023,-32,USD,100-15 DITMARS PARKI EAST ELMHURST NY 03/01,,wyrEOQrx6MIQbLMjQXbjhxgd7xyRrOCe94AOB,-1919.35
03/03/2023,-4,USD,THE CAR PARK QUEENS CEN ELMHURST NY 03/02,,mdq8nQqXOEIo4nOxoD4xT5EjO5r8zPimq5pRj,-1919.35
02/03/2023,-500,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:030223 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013571578418 EED:230302 IND ID:000000052305 IND NAME:GOLD DRIP LLC TRN: 0611578418TC,,RovK9kvMDZt51xpO5410UOROabvJPmHKQP0w4,1796.62
02/03/2023,-250,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Mar 2 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015092149706 EED:230302 IND ID: IND NAME:GOLDDRIP TRN: 0612149706TC,,OoK4m3KMwxtJ6EkbJr6KhbnbP0em63UZa1qyx,1796.62
02/03/2023,-500,USD,Zelle payment to Awadfinejewelry JPM999tfpepa,,V54x9j4bBEh73VaR7x3yfRKR01exPEtzwDmVr,1796.62
