ComNum,Nested,Name (click to view profile),Profile ID,Date,Likes,Stars,Comment,(view source)
264,,דורית דבוש,ID: 100006552211960,12/04/2021 18:49,1,,מזעזע ומטלטללמה שהורים ישלחו ילדים לצבא?זו הפקרות ביזיון חיים בשביל מה?לחסוך 2000 שח למדינה?בזיון בחיי אדם,view comment
265,,Hagit Meidler Sugalsky,ID: 100003044792675,12/04/2021 18:50,0,,מאוד מעציב ??,view comment
266,,Yifat Sitbon Bamnolker,ID: 664401070,12/04/2021 18:50,0,,אנשים שקופים לאך אחד לא איכפת . הלב נקרע,view comment
267,,Yaniv Boustanai,ID: 709754016,12/04/2021 18:51,0,,ואחר כך שואלים למה נערים לא רוצים להתגייס לקרבי.זה בגלל שהם יודעים שהמדינה בעת הצורך תזרוק אותם לכלבים.איפה גנץ ששלח אותו להלחם?איפה ביבי ושאר חברי הקבינט של אותה תקופה?העיקר עסוקים לשחק בקקי ולא לעזור להם.,view comment
268,,איריס גמפל,ID: 100003566730406,12/04/2021 18:52,1,,עצוב וקשה,view comment
269,,משה פוגל,ID: 100008089921066,12/04/2021 18:52,0,,איפה בני גנץ שר הבטחון עסוק בפוליטיקה ואני ואני ואני יותר מי 2 שנים דורש ממנו לקחת אחריות ולשקם את הגיבורים הלומי קרב שצהל זרק כמו כלבים חסרי בית .ללא שיקום .ללא טיפול .ללא עזרה .דיבר על כל נושא מחורבן בעולם עשה צילומים עם פרות מי חוות החופש .צולם עם אסירים משוחררים .צולם בכל נושא .אך הלומי קרב גיבורים שלא שוקמו .כלום .פנסייה תקציבית של 98 אלף שקל בחודש על קריירה צבאית 2 שרים במשרד הרקבון במשכורת מפוצצת .כ 50 אלף שקל משכורת בחודש כ 80 מיליארד שקל תקציב משרד הבטחון .יותר מי 60 אחוז מהתקציב הולך לפנסיות ומשכורות ואפס אפס אפס אפס .000000000למען שיקום וטיפול הלומי קרב גיבורים שלא שוקמו ונזרקו כמו כלבים חסרי בית בושה וחרפה עלייך בני אתם גועל נפש נקודה .,view comment
270,,לילי לויה,ID: 100051367205674,12/04/2021 18:52,5,,לחיילים מגיע יותר...תתבישו לכם משרד הביטחון.גוף אכזרי ביותר !אתם מביאים לבית משפט סוללה של עורכי דין כדי להוריד לחייל צהל את אחוזי הנכות ולהוריד לו כסף מהקיצבה .גועל נפש אלוהים ישלם לכם בחזרה,view comment
271,,רינת אברג'ל,ID: 100002584002599,12/04/2021 18:53,0,,העיקר שופכים מליונים על בחירות כל חצי שעה!!! מדינת חלם בושה למדינה שמפקירה את לוחמיה!!הלוואי שיקרה נס ה' ירחם עליו!!,view comment
272,,Shlomi Balulu,ID: 1609644844,12/04/2021 18:54,0,,חובה להקים ועדת חקירה ממלכתית לברר מי היה איתו בקשר לאחרונה ולמצות עימו את הדין...,view comment
273,,Idit Vaknin-domani,ID: 1016553159,12/04/2021 18:55,0,,כואב הלב ??,view comment
274,,Lital Shmuely,ID: 705319759,12/04/2021 18:55,0,,אין מילים ??,view comment
275,,Michal Monka,ID: 570549391,12/04/2021 18:55,0,,נורא נורא נורא,view comment
276,,Eli Rahamim,ID: 1672831449,12/04/2021 18:56,0,,משרד הבטחון גוף אטום.,view comment
,276-1,Eli Rahamim,ID: 1672831449,12/04/2021 18:57,0,,שנת 2021שלחת פקס ? כןלא קיבלנו ???????,view comment
,276-2,Yossi Mermer,ID: 100004180566430,12/04/2021 19:57,0,,"Eli Rahamim רה""מ על האירוע בו נכה צה""ל הצית עצמו: ""מחויב לביצוע רפורמה בטיפול בנכי צה""ל""",view comment
,276-2-1,Eli Rahamim,ID: 1672831449,13/04/2021 05:22,0,,Yossi Mermer די יוסי להגן לו על התחת כל פעם מחדש.,view comment
,276-2-1-1,Yossi Mermer,ID: 100004180566430,13/04/2021 05:31,1,,"Eli Rahamim הוא לא צריך שאני אגן עליו .רק מראה לך מה הוא אומר . אולי אם יהיה רפורמה בארגון הזה , יהיה יותר קל לטפל במי שבאמת זקוק לזה , ולא בכל נוכל שמנסה לעקוץ ...",view comment
277,,לימור שעשוע,ID: 100024326109492,12/04/2021 18:57,0,,רפואת הגוף והנפש אמן!????????,view comment
278,,Eti Pivco Abutbul,ID: 100000216167643,12/04/2021 18:57,5,,"אבא ואמא הגיבורים שלי נלחמו עשורים כדי שאבא יקבל את מה ששלו בזכות, עצוב לי מאוד ?? הלוואי שדברים ישתנו ויהיו קלים יותר עבורכם",view comment
279,,אילנה ואליעזר בן ארוש,ID: 100000308055285,12/04/2021 18:58,0,,ה' ירחם ????,view comment
280,,סיגל שייך,ID: 100002961453200,12/04/2021 18:59,0,,הרס לעצמו יותר את החיים להיות שרוף סבל כל החיים ,view comment
281,,Iris Lederman,ID: 593292288,12/04/2021 18:59,1,,"עצוב מאוד שנפגעי משרד הביטחון צריכים לעבור סבל וייסורים כדי לקבל את אחוזי הנכות שמגיעים להם.משרד הביטחון, תשנו גישה כי אתם פשוט מבזים את החיילים שנפגעו למען הביטחון על המדינה ????",view comment
282,,Eli Hen,ID: 100008587116248,12/04/2021 18:59,0,,משרד הבידחון בוגדים ארורים,view comment
283,,Zvika Alter,ID: 547197331,12/04/2021 19:01,3,,"קורע את הלב, מדינה רקובה מהיסוד!מתפלל לרפואתו של  הגיבור!",view comment
284,,יוסי סולומון,ID: 100009723482738,12/04/2021 19:01,0,,אלוהים ישמור  אני ממש עצוב,view comment
285,,Rachelieli Cohen,ID: 100010038428146,12/04/2021 19:01,0,,עצוב מאוד עצובבב החלמה מהירה אמןןןןן ואמןןןןןן,view comment
286,,טליה וגבי טל,ID: 100002224426773,12/04/2021 19:02,0,,נשהר הלב!,view comment
287,,שי-אל אלון,ID: 1797530677,12/04/2021 19:03,0,,"גם אני ניסיתי להתאבד לא פעם אני נכה צה""ל אגף ההרס של משרד הביזיון מתעלל בצורה שיטתית יום יום בי ובאחיי נכי צה""ל אין לנו גוף תומך כי הגוף שאמור לתמוך בנו מזמן עבר לשיתוף עם משרד הביטחון אני כבר 14 שנה זועק את זעקתי מול האגף בחיפה חי באוהל בתנאים קשים ולא אנושיים התקשורת מושתקת חברי כנסת כולם יודעים ומה דיבורים דיבורים ונעלמים אולי מתי שאני יצליח להתאבד אז יגידו לא ידענו לא שמענו אתם יודעים עכשיו אני עשיתי בשביל המדינה נפגעתי בשבילה ואני זרוק ברחוב וכן מחבלים כנראה מקבלים תנאים טובים ממה שלי ולאחיי נכי צהל מגיע תתעוררו כבר",view comment
288,,פזית אופק,ID: 100025010686323,12/04/2021 19:03,0,,עצוב וכואב מאוד להיות חולה אחרי תאונה ולהזדקק לעזרה ולא נותנים זה החוסר אונים הכי גדול שיש,view comment
289,,Nava Kalfon,ID: 100000490595576,12/04/2021 19:03,0,,תעודת עניות למדינת ישראלבושה וחרפה??,view comment
290,,Eden Yakobovich,ID: 100006480573194,12/04/2021 19:04,0,,Linoi Belhassen,view comment
,290-1,Linoi Belhassen,ID: 100000739378005,12/04/2021 19:05,1,,Eden Yakobovich אין מילים ,view comment
291,,Eyal Harel,ID: 100001657802413,12/04/2021 19:04,0,,נקרע הלב,view comment
292,,Anat Sasi,ID: 1324593908,12/04/2021 19:04,0,,הלב נקרע,view comment
293,,Tami Sol,ID: 671858592,12/04/2021 19:04,0,,אין מילים ניגמרו,view comment
294,,שי-אל אלון,ID: 1797530677,12/04/2021 19:04,0,,"
[PHOTO] https://scontent-dub4-1.xx.fbcdn.net/v/t1.6435-9/172542165_10215461176161384_3279424736908902856_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=dbeb18&_nc_ohc=0QergXJaALEAX-WC8G1&_nc_ht=scontent-dub4-1.xx&oh=00_AT_JKz3OKLo4SIB56O7de5jNUiJcbk0Uhme2mQKee_0Vvw&oe=6362C4EF",view comment
295,,שי-אל אלון,ID: 1797530677,12/04/2021 19:04,0,,"
[PHOTO] https://scontent-dub4-1.xx.fbcdn.net/v/t1.6435-9/172534937_10215461176681397_657458344196969532_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=dbeb18&_nc_ohc=QTO4f-9iHMkAX_W_MV5&_nc_ht=scontent-dub4-1.xx&oh=00_AT-2EUpUlyS8gLWgO5wT8GLzd28cwN5O9jsr1QqJt5Sg7Q&oe=63655813",view comment
296,,שי-אל אלון,ID: 1797530677,12/04/2021 19:05,0,,"
[PHOTO] https://scontent-dub4-1.xx.fbcdn.net/v/t1.6435-9/172661140_10215461177361414_3139046339161878743_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=dbeb18&_nc_ohc=cbX6dwb75gsAX8bdwFh&_nc_ht=scontent-dub4-1.xx&oh=00_AT9e2ypYY2_lHXJ82W23e_HyaJGJ2_BNTC4D4mmGY8V9Rg&oe=6363E605",view comment
297,,Maya Tamir,ID: 100000303083937,12/04/2021 19:05,4,,משרד הביטחון הינו הגוף הכי אכזרי שאני מכירה. חיילים נותנים את נפשם למען המדינה וכשהם נפצעים זורקים אותם לקיבינימט.,view comment
298,,Sivan Weiss Tenenbom,ID: 782512377,12/04/2021 19:06,0,,נורא,view comment
299,,Yoram Menashe,ID: 1609161098,12/04/2021 19:06,0,,שנים על גבי שנים על גבי שנים... מה יהיה? צריך ניעור רציני שם,view comment
300,,Efrat Barkay Raz,ID: 1225824887,12/04/2021 19:07,0,,הלב ??בושה שזו דרך החתחתים שמצפה ללוחמים שנפשם נצלקה,view comment
301,,Karin Turgeman,ID: 100000280657636,12/04/2021 19:07,0,,Or Salegnik,view comment
302,,Bar German,ID: 1613264192,12/04/2021 19:08,0,,Yam German ,view comment
303,,Hagar Rofe Katriel,ID: 1303623089,12/04/2021 19:09,8,,"פגשתי את איציק לפני 3 חודשים בועדה רפואית, שם אני עובדת כמזכירה רפואית.גם אותך פגשתי שם כמה ימים לפני כן,מאז לא הצלחתי להוציא אותו מהראש שלי.אני מתפללת כל כך חזק.",view comment
,303-1,Kfir Rafi,ID: 100051543379451,16/04/2021 14:42,0,,"Hagar Rofe היימחזק אותך...ואת כול עובדי השיקוםבמשרד הבטחון...בנפגעי פעולות איבה ובכלל...אני יודע כי העובדים אינם אלו שהנטל נופל עליהם....את והם מביאים את הערכים שלכםיום יום לעבודה קשה וסזיפית...ורוב נעובדים שומרים על האנושיותוהפוסט שלך אומר הכול...יחד עם זאת שינויים עמוקים חייבים להיעשות...בעיקר בהבנה וההפרדה בין שיקום...לפיצוי כספי...ערבוב הדברים הוא מקור הרע זרע הפורענות... מגרש המשחקים של עו""ד ציניים שחלרם גם רק מרעים עם שולחייהם ומקבעים ומחמירים את מצבם ויכולתם להשתלב...מאמין כי שינוי טגיע...עד אז המשיכי בעבודתך הברוכה",view comment
304,,Sigal Rechter Meoded,ID: 740512117,12/04/2021 19:11,0,,רפואה שלמה??????בריאות הנפש והגוף??????,view comment
305,,Shahar Vaknin,ID: 100000880266322,12/04/2021 19:11,8,,"אולי הבעיה היא שאנחנו לא מאשימים אף אחד !כלו כל הקיצים , הגיע הזמן שנתחיל למצוא אשמים בהזנחה הפושעת שמתרחשת על חשבוננו !רק אם מישהו מתוך הוועדות הקרות והמנוכרות האילו יעמוד לדין , רק אז הדברים יתחילו להשתנות .",view comment
,305-1,Yotam Bretler,ID: 1443803629,13/04/2021 20:09,0,,"אנחנו כאלה צייתנים וכנועים, כאילו אף אחד לא אשם חלילהשחר וקנין ",view comment
306,,רבקה מיכאל,ID: 100001630635079,12/04/2021 19:12,1,,הבירוקרטיה היא האשמה,view comment
307,,Bat El Saidyan Efraim,ID: 1349224484,12/04/2021 19:13,0,,"תתפללו בבקשה לרפואת יצחק סעידיאן  בן לידה שבע""ה ייצא מזה בשלום ????",view comment
308,,Erez Dayan,ID: 1818455565,12/04/2021 19:13,8,,מצטער זיו היקר שזו המערכת שבשבילה נפצעתם .השתמשו בכם וזרקו לכלבים...ולתפארת מדינת ישראל,view comment
309,,Kineret Eliassi-Amit,ID: 521579445,12/04/2021 19:14,0,,מקרה נוראי!! מוכיח כמה המדינה מתעלמת מהחיילים שהיא עצמה מצלקת את נשמתם. למה לא לשלם להם כל החיים מבלי שיוכיחו שום דבר?? למה אף אחד לא עוזר להם?? כל חייל הוא קודש קודשים במיוחד אם נפגע בצבא... מקווה שהמקרה הנוראי הזה יסתיים בנס...נס שגם יעזור לנפגעים אחרים ??,view comment
310,,אורית אלקיים עוזר,ID: 1362738246,12/04/2021 19:15,0,,כל כך עצוב!!,view comment
311,,Aliza Ron,ID: 100003760759080,12/04/2021 19:15,0,,כמה סבל,view comment
312,,Eran Cohen,ID: 688684549,12/04/2021 19:15,2,,דמו ביד הפקידונים ?? ולתפארת מדינת ישראל ????,view comment
,312-1,Eitan Aizenshtein,ID: 100001085439839,13/04/2021 04:17,2,,"Eran Cohen אטימות המערכת, ופקידים זוטרים שכל מה שמעניין אותם, זה להגיע לפנסייה",view comment
313,,Bat-el Peskin,ID: 1666864158,12/04/2021 19:16,0,,מרתיח.,view comment
